,response,label
494,neutral,1
495,neutral,1
496,neutral,1
497,neutral,1
498,neutral,1
499,neutral,1
500,neutral,1
501,neutral,1
502,neutral,1
503,neutral,1
504,Neutral,1
505,neutral,1
506,neutral,1
507,neutral,1
508,neutral,1
509,neutral,1
510,neutral,1
511,neutral,1
512,neutral,1
513,neutral,1
514,neutral,1
515,neutral,1
516,neutral,1
517,neutral,1
518,neutral,1
519,neutral,1
520,neutral,1
521,neutral,1
522,neutral,1
523,neutral,1
524,neutral,1
525,neutral,1
526,neutral,1
527,negative,0
528,neutral,1
529,negative,0
530,positive,2
531,neutral,1
532,neutral,1
533,neutral,1
534,neutral,1
535,neutral,1
536,neutral,1
537,neutral,1
538,neutral,1
539,neutral,1
540,neutral,1
541,neutral,1
542,neutral,1
543,Neutral.,1
544,neutral,1
545,neutral,1
546,neutral,1
547,neutral,1
548,neutral,1
549,neutral,1
550,neutral,1
551,neutral,1
552,neutral,1
553,positive,2
554,Neutral,1
555,neutral,1
556,neutral,1
557,Neutral,1
558,neutral,1
559,neutral,1
560,neutral,1
561,neutral,1
562,neutral,1
563,neutral,1
564,neutral,1
565,neutral,1
566,neutral,1
567,neutral,1
568,positive,2
569,neutral,1
570,neutral,1
571,neutral,1
572,neutral,1
573,positive,2
574,neutral,1
575,neutral,1
576,neutral,1
577,Neutral,1
578,neutral,1
579,Neutral.,1
580,neutral,1
581,neutral,1
582,neutral,1
583,neutral,1
584,neutral,1
585,neutral,1
586,neutral,1
587,neutral,1
588,neutral,1
589,neutral,1
590,neutral,1
591,neutral,1
592,positive,2
593,neutral,1
594,neutral,1
595,Neutral,1
596,neutral,1
597,neutral,1
598,neutral,1
599,neutral,1
600,neutral,1
601,neutral,1
602,neutral,1
603,neutral,1
604,neutral,1
605,neutral,1
606,neutral,1
607,neutral,1
608,neutral,1
609,neutral,1
610,neutral,1
611,neutral,1
612,neutral,1
613,neutral,1
614,neutral,1
615,neutral,1
616,neutral,1
617,neutral,1
618,neutral,1
619,positive,2
620,neutral,1
621,neutral,1
622,neutral,1
623,neutral,1
624,neutral,1
625,Neutral,1
626,Neutral,1
627,neutral,1
628,neutral,1
629,neutral,1
630,neutral,1
631,Neutral,1
632,neutral,1
633,neutral,1
634,neutral,1
635,neutral,1
636,neutral,1
637,neutral,1
638,neutral,1
639,neutral,1
640,positive,2
641,positive,2
642,neutral,1
643,neutral,1
644,neutral,1
645,neutral,1
646,neutral,1
647,positive,2
648,neutral,1
649,Neutral,1
650,neutral,1
651,Neutral.,1
652,neutral,1
653,neutral,1
654,Neutral,1
655,neutral,1
656,neutral,1
657,Neutral,1
658,neutral,1
659,neutral,1
660,neutral,1
661,neutral,1
662,neutral,1
663,neutral,1
664,Neutral.,1
665,positive,2
666,Neutral,1
667,neutral,1
668,neutral,1
669,neutral,1
670,neutral,1
671,neutral,1
672,Neutral,1
673,neutral,1
674,neutral,1
675,neutral,1
676,neutral,1
677,Neutral,1
678,neutral,1
679,neutral,1
680,neutral,1
681,neutral,1
682,neutral,1
683,neutral,1
684,Neutral,1
685,positive,2
686,neutral,1
687,Neutral,1
688,neutral,1
689,neutral,1
690,neutral,1
691,neutral,1
692,neutral,1
693,neutral,1
694,neutral,1
695,neutral,1
696,neutral,1
697,neutral,1
698,neutral,1
699,neutral,1
700,neutral,1
701,neutral,1
702,neutral,1
703,neutral,1
704,neutral,1
705,neutral,1
706,neutral,1
707,neutral,1
708,neutral,1
709,neutral,1
710,positive,2
711,neutral,1
712,Neutral.,1
713,Neutral.,1
714,neutral,1
715,positive,2
716,neutral,1
717,neutral,1
718,neutral,1
719,neutral,1
720,neutral,1
721,neutral,1
722,neutral,1
723,neutral,1
724,neutral,1
725,negative,0
726,negative,0
727,negative,0
728,Neutral,1
729,negative,0
730,Neutral,1
731,positive,2
732,positive,2
733,positive,2
734,positive,2
735,neutral,1
736,positive,2
737,positive,2
738,positive,2
739,neutral,1
740,positive,2
741,neutral,1
742,positive,2
743,positive,2
744,Neutral,1
745,neutral,1
746,neutral,1
747,positive,2
748,neutral,1
749,neutral,1
750,positive,2
751,positive,2
752,positive,2
753,positive,2
754,positive,2
755,neutral,1
756,neutral,1
757,neutral,1
758,neutral,1
759,neutral,1
760,neutral,1
761,neutral,1
762,neutral,1
763,neutral,1
764,Neutral,1
765,neutral,1
766,neutral,1
767,neutral,1
768,neutral,1
769,neutral,1
770,neutral,1
771,neutral,1
772,neutral,1
773,neutral,1
774,neutral,1
775,negative,0
776,Negative,1
777,positive,2
778,positive,2
779,neutral,1
780,positive,2
781,positive,2
782,positive,2
783,Positive,1
784,neutral,1
785,neutral,1
786,neutral,1
787,neutral,1
788,neutral,1
789,negative,0
790,positive,2
791,neutral,1
792,neutral,1
793,positive,2
794,positive,2
795,negative,0
796,positive,2
797,positive,2
798,neutral,1
799,positive,2
800,positive,2
801,neutral,1
802,positive,2
803,positive,2
804,neutral,1
805,positive,2
806,positive,2
807,positive,2
808,positive,2
809,positive,2
810,neutral,1
811,neutral,1
812,positive,2
813,positive,2
814,neutral,1
815,positive,2
816,neutral,1
817,positive,2
818,neutral,1
819,neutral,1
820,neutral,1
821,positive,2
822,positive,2
823,neutral,1
824,positive,2
825,positive,2
826,Neutral,1
827,positive,2
828,positive,2
829,Positive,1
830,positive,2
831,Neutral,1
832,positive,2
833,positive,2
834,neutral,1
835,positive,2
836,positive,2
837,Neutral,1
838,positive,2
839,negative,0
840,positive,2
841,positive,2
842,neutral,1
843,neutral,1
844,positive,2
845,positive,2
846,positive,2
847,positive,2
848,positive,2
849,neutral,1
850,positive,2
851,positive,2
852,positive,2
853,positive,2
854,positive,2
855,neutral,1
856,positive,2
857,positive,2
858,positive,2
859,positive,2
860,positive,2
861,positive,2
862,positive,2
863,positive,2
864,positive,2
865,positive,2
866,positive,2
867,positive,2
868,positive,2
869,positive,2
870,positive,2
871,positive,2
872,Neutral,1
873,neutral,1
874,positive,2
875,positive,2
876,Neutral,1
877,positive,2
878,positive,2
879,positive,2
880,positive,2
881,positive,2
882,positive,2
883,positive,2
884,positive,2
885,positive,2
886,positive,2
887,positive,2
888,neutral,1
889,neutral,1
890,neutral,1
891,neutral,1
892,neutral,1
893,neutral,1
894,neutral,1
895,neutral,1
896,neutral,1
897,positive,2
898,neutral,1
899,neutral,1
900,neutral,1
901,neutral,1
902,neutral,1
903,neutral,1
904,neutral,1
905,neutral,1
906,neutral,1
907,positive,2
908,neutral,1
909,neutral,1
910,neutral,1
911,neutral,1
912,neutral,1
913,neutral,1
914,neutral,1
915,neutral,1
916,neutral,1
917,neutral,1
918,neutral,1
919,neutral,1
920,neutral,1
921,neutral,1
922,neutral,1
923,neutral,1
924,neutral,1
925,neutral,1
926,Neutral,1
927,neutral,1
928,neutral,1
929,neutral,1
930,Neutral,1
931,neutral,1
932,neutral,1
933,neutral,1
934,neutral,1
935,neutral,1
936,neutral,1
937,neutral,1
938,neutral,1
939,neutral,1
940,neutral,1
941,neutral,1
942,neutral,1
943,neutral,1
944,neutral,1
945,Neutral,1
946,neutral,1
947,neutral,1
948,neutral,1
949,neutral,1
950,neutral,1
951,neutral,1
952,neutral,1
953,neutral,1
954,neutral,1
955,neutral,1
956,neutral,1
957,neutral,1
958,Neutral,1
959,neutral,1
960,neutral,1
961,neutral,1
962,neutral,1
963,neutral,1
964,positive,2
965,neutral,1
966,neutral,1
967,neutral,1
968,neutral,1
969,Neutral,1
970,neutral,1
971,neutral,1
972,neutral,1
973,neutral,1
974,Neutral,1
975,neutral,1
976,neutral,1
977,neutral,1
978,neutral,1
979,neutral,1
980,neutral,1
981,neutral,1
982,Neutral,1
983,neutral,1
984,neutral,1
985,Neutral,1
986,neutral,1
987,neutral,1
988,neutral,1
989,neutral,1
990,neutral,1
991,neutral,1
992,neutral,1
993,neutral,1
994,neutral,1
995,neutral,1
996,neutral,1
997,neutral,1
998,neutral,1
999,neutral,1
1000,negative,0
1001,neutral,1
1002,neutral,1
1003,neutral,1
1004,neutral,1
1005,neutral,1
1006,neutral,1
1007,Neutral,1
1008,neutral,1
1009,neutral,1
1010,neutral,1
1011,Neutral,1
1012,Neutral,1
1013,neutral,1
1014,neutral,1
1015,neutral,1
1016,neutral,1
1017,neutral,1
1018,neutral,1
1019,neutral,1
1020,neutral,1
1021,neutral,1
1022,neutral,1
1023,Neutral,1
1024,neutral,1
1025,positive,2
1026,neutral,1
1027,neutral,1
1028,neutral,1
1029,neutral,1
1030,positive,2
1031,neutral,1
1032,neutral,1
1033,neutral,1
1034,neutral,1
1035,neutral,1
1036,neutral,1
1037,neutral,1
1038,neutral,1
1039,neutral,1
1040,neutral,1
1041,neutral,1
1042,Neutral.,1
1043,neutral,1
1044,neutral,1
1045,neutral,1
1046,Neutral.,1
1047,neutral,1
1048,neutral,1
1049,neutral,1
1050,neutral,1
1051,neutral,1
1052,neutral,1
1053,neutral,1
1054,Neutral,1
1055,neutral,1
1056,neutral,1
1057,neutral,1
1058,neutral,1
1059,neutral,1
1060,neutral,1
1061,neutral,1
1062,Neutral,1
1063,neutral,1
1064,neutral,1
1065,neutral,1
1066,neutral,1
1067,neutral,1
1068,neutral,1
1069,neutral,1
1070,neutral,1
1071,neutral,1
1072,neutral,1
1073,Neutral,1
1074,neutral,1
1075,neutral,1
1076,neutral,1
1077,Neutral,1
1078,neutral,1
1079,neutral,1
1080,neutral,1
1081,neutral,1
1082,neutral,1
1083,neutral,1
1084,neutral,1
1085,neutral,1
1086,neutral,1
1087,neutral,1
1088,neutral,1
1089,neutral,1
1090,neutral,1
1091,neutral,1
1092,neutral,1
1093,neutral,1
1094,neutral,1
1095,neutral,1
1096,neutral,1
1097,neutral,1
1098,neutral,1
1099,neutral,1
1100,neutral,1
1101,neutral,1
1102,neutral,1
1103,neutral,1
1104,neutral,1
1105,neutral,1
1106,neutral,1
1107,neutral,1
1108,neutral,1
1109,neutral,1
1110,neutral,1
1111,neutral,1
1112,neutral,1
1113,neutral,1
1114,neutral,1
1115,Neutral,1
1116,neutral,1
1117,neutral,1
1118,Neutral,1
1119,neutral,1
1120,neutral,1
1121,neutral,1
1122,neutral,1
1123,neutral,1
1124,positive,2
1125,neutral,1
1126,neutral,1
1127,neutral,1
1128,neutral,1
1129,Neutral,1
1130,positive,2
1131,neutral,1
1132,neutral,1
1133,neutral,1
1134,neutral,1
1135,neutral,1
1136,positive,2
1137,neutral,1
1138,positive,2
1139,Neutral,1
1140,Neutral,1
1141,neutral,1
1142,neutral,1
1143,negative,0
1144,neutral,1
1145,neutral,1
1146,Neutral,1
1147,neutral,1
1148,neutral,1
1149,neutral,1
1150,neutral,1
1151,neutral,1
1152,neutral,1
1153,neutral,1
1154,neutral,1
1155,neutral,1
1156,neutral,1
1157,Neutral,1
1158,neutral,1
1159,neutral,1
1160,Neutral,1
1161,neutral,1
1162,neutral,1
1163,neutral,1
1164,neutral,1
1165,neutral,1
1166,neutral,1
1167,neutral,1
1168,Neutral,1
1169,neutral,1
1170,Neutral,1
1171,neutral,1
1172,neutral,1
1173,neutral,1
1174,neutral,1
1175,neutral,1
1176,neutral,1
1177,neutral,1
1178,neutral,1
1179,neutral,1
1180,neutral,1
1181,neutral,1
1182,neutral,1
1183,neutral,1
1184,neutral,1
1185,Neutral.,1
1186,neutral,1
1187,neutral,1
1188,neutral,1
1189,neutral,1
1190,Neutral,1
1191,neutral,1
1192,neutral,1
1193,Neutral,1
1194,Neutral,1
1195,neutral,1
1196,neutral,1
1197,positive,2
1198,neutral,1
1199,Neutral.,1
1200,Neutral.,1
1201,neutral,1
1202,neutral,1
1203,neutral,1
1204,neutral,1
1205,neutral,1
1206,neutral,1
1207,Neutral,1
1208,neutral,1
1209,neutral,1
1210,neutral,1
1211,neutral,1
1212,neutral,1
1213,neutral,1
1214,Neutral,1
1215,neutral,1
1216,neutral,1
1217,neutral,1
1218,Neutral,1
1219,positive,2
1220,neutral,1
1221,neutral,1
1222,neutral,1
1223,neutral,1
1224,neutral,1
1225,neutral,1
1226,neutral,1
1227,neutral,1
1228,neutral,1
1229,Neutral,1
1230,neutral,1
1231,neutral,1
1232,Neutral.,1
1233,neutral,1
1234,neutral,1
1235,neutral,1
1236,neutral,1
1237,neutral,1
1238,Neutral,1
1239,neutral,1
1240,neutral,1
1241,positive,2
1242,neutral,1
1243,neutral,1
1244,neutral,1
1245,Neutral.,1
1246,neutral,1
1247,neutral,1
1248,neutral,1
1249,neutral,1
1250,neutral,1
1251,neutral,1
1252,positive,2
1253,neutral,1
1254,neutral,1
1255,neutral,1
1256,Neutral,1
1257,neutral,1
1258,neutral,1
1259,neutral,1
1260,neutral,1
1261,neutral,1
1262,neutral,1
1263,Neutral,1
1264,Neutral,1
1265,neutral,1
1266,Neutral,1
1267,neutral,1
1268,Neutral,1
1269,neutral,1
1270,neutral,1
1271,neutral,1
1272,negative,0
1273,neutral,1
1274,neutral,1
1275,neutral,1
1276,neutral,1
1277,neutral,1
1278,neutral,1
1279,positive,2
1280,neutral,1
1281,Neutral.,1
1282,neutral,1
1283,neutral,1
1284,neutral,1
1285,neutral,1
1286,neutral,1
1287,neutral,1
1288,neutral,1
1289,neutral,1
1290,neutral,1
1291,neutral,1
1292,positive,2
1293,neutral,1
1294,neutral,1
1295,neutral,1
1296,neutral,1
1297,neutral,1
1298,neutral,1
1299,neutral,1
1300,neutral,1
1301,neutral,1
1302,neutral,1
1303,negative,0
1304,neutral,1
1305,neutral,1
1306,neutral,1
1307,neutral,1
1308,neutral,1
1309,neutral,1
1310,neutral,1
1311,neutral,1
1312,neutral,1
1313,neutral,1
1314,neutral,1
1315,Neutral.,1
1316,neutral,1
1317,neutral,1
1318,neutral,1
1319,neutral,1
1320,neutral,1
1321,positive,2
1322,neutral,1
1323,positive,2
1324,neutral,1
1325,neutral,1
1326,neutral,1
1327,neutral,1
1328,neutral,1
1329,neutral,1
1330,neutral,1
1331,neutral,1
1332,neutral,1
1333,Neutral,1
1334,Neutral,1
1335,Neutral,1
1336,neutral,1
1337,neutral,1
1338,neutral,1
1339,Neutral.,1
1340,Neutral,1
1341,neutral,1
1342,neutral,1
1343,Neutral,1
1344,neutral,1
1345,neutral,1
1346,neutral,1
1347,neutral,1
1348,neutral,1
1349,neutral,1
1350,neutral,1
1351,neutral,1
1352,neutral,1
1353,neutral,1
1354,neutral,1
1355,neutral,1
1356,neutral,1
1357,neutral,1
1358,neutral,1
1359,neutral,1
1360,neutral,1
1361,neutral,1
1362,neutral,1
1363,neutral,1
1364,neutral,1
1365,Neutral,1
1366,neutral,1
1367,neutral,1
1368,neutral,1
1369,neutral,1
1370,neutral,1
1371,neutral,1
1372,neutral,1
1373,neutral,1
1374,neutral,1
1375,neutral,1
1376,neutral,1
1377,neutral,1
1378,neutral,1
1379,neutral,1
1380,neutral,1
1381,neutral,1
1382,neutral,1
1383,neutral,1
1384,neutral,1
1385,neutral,1
1386,neutral,1
1387,neutral,1
1388,neutral,1
1389,neutral,1
1390,neutral,1
1391,neutral,1
1392,neutral,1
1393,neutral,1
1394,neutral,1
1395,negative,0
1396,neutral,1
1397,neutral,1
1398,neutral,1
1399,neutral,1
1400,neutral,1
1401,neutral,1
1402,neutral,1
1403,Neutral,1
1404,neutral,1
1405,neutral,1
1406,neutral,1
1407,neutral,1
1408,neutral,1
1409,neutral,1
1410,neutral,1
1411,neutral,1
1412,neutral,1
1413,neutral,1
1414,Neutral.,1
1415,neutral,1
1416,neutral,1
1417,neutral,1
1418,neutral,1
1419,neutral,1
1420,neutral,1
1421,neutral,1
1422,neutral,1
1423,neutral,1
1424,neutral,1
1425,neutral,1
1426,neutral,1
1427,neutral,1
1428,neutral,1
1429,neutral,1
1430,neutral,1
1431,neutral,1
1432,neutral,1
1433,neutral,1
1434,neutral,1
1435,neutral,1
1436,neutral,1
1437,neutral,1
1438,neutral,1
1439,neutral,1
1440,neutral,1
1441,neutral,1
1442,neutral,1
1443,neutral,1
1444,neutral,1
1445,neutral,1
1446,neutral,1
1447,neutral,1
1448,neutral,1
1449,neutral,1
1450,neutral,1
1451,neutral,1
1452,neutral,1
1453,neutral,1
1454,neutral,1
1455,neutral,1
1456,neutral,1
1457,neutral,1
1458,neutral,1
1459,neutral,1
1460,neutral,1
1461,neutral,1
1462,Neutral,1
1463,neutral,1
1464,neutral,1
1465,neutral,1
1466,neutral,1
1467,neutral,1
1468,neutral,1
1469,neutral,1
1470,neutral,1
1471,neutral,1
1472,neutral,1
1473,neutral,1
1474,neutral,1
1475,neutral,1
1476,neutral,1
1477,neutral,1
1478,neutral,1
1479,neutral,1
1480,neutral,1
1481,neutral,1
1482,neutral,1
1483,neutral,1
1484,Neutral.,1
1485,neutral,1
1486,neutral,1
1487,neutral,1
1488,neutral,1
1489,neutral,1
1490,neutral,1
1491,neutral,1
1492,neutral,1
1493,neutral,1
1494,neutral,1
1495,neutral,1
1496,neutral,1
1497,neutral,1
1498,neutral,1
1499,neutral,1
1500,neutral,1
1501,neutral,1
1502,positive,2
1503,neutral,1
1504,neutral,1
1505,neutral,1
1506,neutral,1
1507,neutral,1
1508,neutral,1
1509,Neutral,1
1510,neutral,1
1511,neutral,1
1512,neutral,1
1513,neutral,1
1514,neutral,1
1515,neutral,1
1516,neutral,1
1517,neutral,1
1518,neutral,1
1519,Neutral.,1
1520,neutral,1
1521,neutral,1
1522,neutral,1
1523,neutral,1
1524,neutral,1
1525,neutral,1
1526,neutral,1
1527,neutral,1
1528,neutral,1
1529,neutral,1
1530,neutral,1
1531,neutral,1
1532,neutral,1
1533,neutral,1
1534,neutral,1
1535,neutral,1
1536,neutral,1
1537,neutral,1
1538,Neutral,1
1539,neutral,1
1540,Neutral,1
1541,neutral,1
1542,neutral,1
1543,neutral,1
1544,neutral,1
1545,neutral,1
1546,positive,2
1547,neutral,1
1548,negative,0
1549,neutral,1
1550,neutral,1
1551,neutral,1
1552,neutral,1
1553,neutral,1
1554,neutral,1
1555,neutral,1
1556,neutral,1
1557,neutral,1
1558,neutral,1
1559,neutral,1
1560,neutral,1
1561,neutral,1
1562,neutral,1
1563,neutral,1
1564,neutral,1
1565,neutral,1
1566,neutral,1
1567,positive,2
1568,positive,2
1569,neutral,1
1570,neutral,1
1571,neutral,1
1572,Neutral,1
1573,neutral,1
1574,neutral,1
1575,positive,2
1576,neutral,1
1577,neutral,1
1578,neutral,1
1579,neutral,1
1580,positive,2
1581,neutral,1
1582,positive,2
1583,neutral,1
1584,neutral,1
1585,neutral,1
1586,neutral,1
1587,neutral,1
1588,neutral,1
1589,neutral,1
1590,Neutral,1
1591,neutral,1
1592,neutral,1
1593,positive,2
1594,neutral,1
1595,neutral,1
1596,neutral,1
1597,neutral,1
1598,neutral,1
1599,neutral,1
1600,neutral,1
1601,neutral,1
1602,neutral,1
1603,Neutral,1
1604,neutral,1
1605,neutral,1
1606,Neutral,1
1607,neutral,1
1608,neutral,1
1609,neutral,1
1610,neutral,1
1611,neutral,1
1612,neutral,1
1613,Neutral,1
1614,neutral,1
1615,neutral,1
1616,neutral,1
1617,neutral,1
1618,neutral,1
1619,Neutral,1
1620,neutral,1
1621,neutral,1
1622,neutral,1
1623,neutral,1
1624,neutral,1
1625,neutral,1
1626,Neutral,1
1627,Neutral,1
1628,positive,2
1629,Neutral,1
1630,neutral,1
1631,neutral,1
1632,neutral,1
1633,neutral,1
1634,neutral,1
1635,neutral,1
1636,neutral,1
1637,positive,2
1638,positive,2
1639,neutral,1
1640,neutral,1
1641,neutral,1
1642,neutral,1
1643,Neutral.,1
1644,neutral,1
1645,neutral,1
1646,neutral,1
1647,neutral,1
1648,neutral,1
1649,neutral,1
1650,neutral,1
1651,neutral,1
1652,positive,2
1653,neutral,1
1654,neutral,1
1655,neutral,1
1656,neutral,1
1657,neutral,1
1658,neutral,1
1659,neutral,1
1660,neutral,1
1661,neutral,1
1662,Neutral,1
1663,neutral,1
1664,neutral,1
1665,neutral,1
1666,neutral,1
1667,neutral,1
1668,neutral,1
1669,neutral,1
1670,neutral,1
1671,neutral,1
1672,Neutral,1
1673,neutral,1
1674,neutral,1
1675,neutral,1
1676,neutral,1
1677,Neutral,1
1678,Neutral,1
1679,neutral,1
1680,neutral,1
1681,neutral,1
1682,neutral,1
1683,neutral,1
1684,neutral,1
1685,neutral,1
1686,neutral,1
1687,neutral,1
1688,neutral,1
1689,neutral,1
1690,neutral,1
1691,neutral,1
1692,neutral,1
1693,neutral,1
1694,Neutral,1
1695,neutral,1
1696,neutral,1
1697,Neutral,1
1698,neutral,1
1699,neutral,1
1700,neutral,1
1701,neutral,1
1702,neutral,1
1703,positive,2
1704,neutral,1
